periode_data,tanggal,terminal,jumlah_bus_datang,jumlah_penumpang_datang,jumlah_bus_berangkat,jumlah_penumpang_berangkat
202410,26,MANGGARAI,34,2473,34,11614
202410,27,MANGGARAI,34,1853,34,11397
202410,28,MANGGARAI,48,4692,48,16419
202410,29,MANGGARAI,48,4841,48,16140
202410,30,MANGGARAI,48,4752,48,16351
202410,31,MANGGARAI,48,4623,48,16919
202410,1,PULOGADUNG,209,2422,209,2525
202409,13,RAWAMANGUN,34,166,34,175
202409,14,RAWAMANGUN,30,83,30,90
202409,15,RAWAMANGUN,30,88,30,96
202409,16,RAWAMANGUN,30,87,30,96
202409,17,RAWAMANGUN,34,165,34,185
202409,18,RAWAMANGUN,34,162,34,181
202409,19,RAWAMANGUN,34,168,34,172
202409,20,RAWAMANGUN,34,166,34,170
202409,21,RAWAMANGUN,34,169,34,182
202409,22,RAWAMANGUN,30,80,30,84
202409,23,RAWAMANGUN,30,78,30,82
202409,24,RAWAMANGUN,34,175,34,184
202409,25,RAWAMANGUN,34,175,34,179
202409,26,RAWAMANGUN,34,161,34,167
202409,27,RAWAMANGUN,34,157,34,167
202409,28,RAWAMANGUN,30,86,30,84
202409,29,RAWAMANGUN,30,166,30,178
202409,30,RAWAMANGUN,34,176,34,190
202410,2,PULOGADUNG,201,2407,171,2494
202410,3,PULOGADUNG,210,1979,210,2096
202410,4,PULOGADUNG,252,2023,252,2125
202410,5,PULOGADUNG,254,2026,254,2098
202410,6,PULOGADUNG,205,1912,205,1975
202410,7,PULOGADUNG,203,1863,203,1959
202410,8,PULOGADUNG,256,2035,256,2131
202410,9,PULOGADUNG,254,2088,254,2175
202410,10,PULOGADUNG,254,2109,254,2053
202410,11,PULOGADUNG,256,2025,256,2128
202410,12,PULOGADUNG,245,1932,245,1979
202410,13,PULOGADUNG,244,1804,244,1905
202410,14,PULOGADUNG,236,1886,236,1949
202410,15,PULOGADUNG,255,1942,255,2044
202410,16,PULOGADUNG,253,2020,253,2101
202410,17,PULOGADUNG,261,2095,261,2131
202410,18,PULOGADUNG,244,1905,244,2029
202410,19,PULOGADUNG,264,2076,264,2145
202410,20,PULOGADUNG,271,2049,271,2150
202410,21,PULOGADUNG,211,1869,211,1992
202410,22,PULOGADUNG,236,2401,236,2513
202410,23,PULOGADUNG,252,2009,252,2096
202410,24,PULOGADUNG,244,1831,244,1959
202410,25,PULOGADUNG,251,1911,251,2002
202410,26,PULOGADUNG,259,1928,259,2039
202410,27,PULOGADUNG,254,1991,254,2105
202410,28,PULOGADUNG,257,2088,257,2186
202410,29,PULOGADUNG,255,2048,255,2150
202410,30,PULOGADUNG,249,2015,247,2106
202410,31,PULOGADUNG,230,2027,230,2112
202410,1,KAMPUNG RAMBUTAN,349,2715,83,414
202410,2,KAMPUNG RAMBUTAN,352,2807,87,484
202410,3,KAMPUNG RAMBUTAN,356,2819,75,451
202410,4,KAMPUNG RAMBUTAN,361,2920,81,589
202410,5,KAMPUNG RAMBUTAN,356,2781,68,379
202410,6,KAMPUNG RAMBUTAN,365,3075,81,650
202410,7,KAMPUNG RAMBUTAN,354,2871,75,389
202410,8,KAMPUNG RAMBUTAN,337,2655,80,438
202410,9,KAMPUNG RAMBUTAN,342,2210,70,537
202410,10,KAMPUNG RAMBUTAN,343,2689,65,434
202410,11,KAMPUNG RAMBUTAN,347,2713,79,579
202410,12,KAMPUNG RAMBUTAN,349,2699,60,527
202410,13,KAMPUNG RAMBUTAN,357,3090,80,525
202411,21,PASAR MINGGU,86,0,86,213
202411,22,PASAR MINGGU,82,0,662,196
202411,23,PASAR MINGGU,79,0,79,183
202411,24,PASAR MINGGU,85,0,85,159
202411,25,PASAR MINGGU,82,0,662,196
202411,26,PASAR MINGGU,86,0,86,195
202411,27,PASAR MINGGU,84,0,84,191
202411,28,PASAR MINGGU,84,0,84,187
202411,29,PASAR MINGGU,86,0,86,196
202411,30,PASAR MINGGU,84,0,84,191
202411,1,KAMPUNG MELAYU,278,4658,278,5122
202411,2,KAMPUNG MELAYU,336,2990,335,3344
202411,3,KAMPUNG MELAYU,304,3438,301,3759
202411,4,KAMPUNG MELAYU,349,4809,349,5675
202411,5,KAMPUNG MELAYU,323,6164,323,4826
202411,6,KAMPUNG MELAYU,320,7081,320,6611
202411,7,KAMPUNG MELAYU,364,3832,364,3639
202411,8,KAMPUNG MELAYU,326,5811,326,5979
202411,9,KAMPUNG MELAYU,452,5078,452,5004
202411,10,KAMPUNG MELAYU,347,3019,358,2771
202411,11,KAMPUNG MELAYU,385,5736,385,5786
202411,12,KAMPUNG MELAYU,284,5826,277,5795
202411,13,KAMPUNG MELAYU,316,6245,316,5006
202411,14,KAMPUNG MELAYU,343,5604,343,6350
202411,15,KAMPUNG MELAYU,390,5715,390,6032
202411,16,KAMPUNG MELAYU,241,3766,241,3644
202411,17,KAMPUNG MELAYU,302,2145,305,2162
202411,18,KAMPUNG MELAYU,382,5590,382,3732
202411,19,KAMPUNG MELAYU,305,3947,305,5948
202411,20,KAMPUNG MELAYU,326,5140,326,6297
202411,21,KAMPUNG MELAYU,372,4138,372,5136
202411,22,KAMPUNG MELAYU,348,3253,348,4337
202411,23,KAMPUNG MELAYU,329,3615,329,3376
202411,24,KAMPUNG MELAYU,226,2667,226,2518
202411,25,KAMPUNG MELAYU,408,4766,408,4802
202411,26,KAMPUNG MELAYU,263,4263,263,4204
202411,27,KAMPUNG MELAYU,247,1806,247,2482
202411,28,KAMPUNG MELAYU,298,4194,298,5237
202411,29,KAMPUNG MELAYU,276,3923,276,3367
202411,30,KAMPUNG MELAYU,251,4337,263,5414
202411,1,SENEN,236,1596,236,1770
202411,2,SENEN,190,1295,190,1651
202411,3,SENEN,190,1299,190,1708
202411,4,SENEN,240,1592,240,1779
202411,5,SENEN,241,1583,241,1796
202411,6,SENEN,241,1592,241,1760
202411,7,SENEN,242,1590,242,1753
202411,8,SENEN,237,1604,237,1763
202411,9,SENEN,190,1305,190,1638
202411,10,SENEN,190,1311,190,1692
202411,11,SENEN,240,1591,240,1782
202411,12,SENEN,238,1601,238,1798
202411,13,SENEN,240,1595,240,1770
202411,14,SENEN,238,1591,238,1750
202411,15,SENEN,238,1621,238,1773
202411,16,SENEN,190,1304,190,1699
202411,17,SENEN,191,1308,191,1713
202411,18,SENEN,241,1605,241,1789
202411,19,SENEN,240,1596,240,1810
202411,20,SENEN,239,1594,239,1761
202411,21,SENEN,239,1589,239,1766
202411,22,SENEN,240,1590,240,1771
202411,23,SENEN,191,1318,191,1675
202411,24,SENEN,189,1320,189,1692
202411,25,SENEN,241,1591,241,1786
202411,26,SENEN,240,1599,240,1799
202411,27,SENEN,237,1563,237,1762
202411,28,SENEN,242,1564,242,1772
202411,29,SENEN,240,1584,240,1774
202411,30,SENEN,190,1298,190,1643
202411,1,MANGGARAI,48,4823,48,17122
202411,2,MANGGARAI,34,2368,34,11373
202411,3,MANGGARAI,34,2571,34,11554
202411,4,MANGGARAI,49,4893,49,17142
202411,5,MANGGARAI,49,4784,49,16954
202411,6,MANGGARAI,49,4970,49,16635
202411,7,MANGGARAI,49,4856,49,16433
202411,8,MANGGARAI,49,4736,49,17121
202411,9,MANGGARAI,34,2367,46,11642
202411,10,MANGGARAI,34,2586,46,11557
202411,11,MANGGARAI,49,4905,49,16631
202411,12,MANGGARAI,49,4992,49,16421
202411,13,MANGGARAI,49,4840,49,16661
202411,14,MANGGARAI,49,4683,49,15942
202411,15,MANGGARAI,49,4960,49,15937
202411,16,MANGGARAI,34,2684,34,11615
202411,17,MANGGARAI,34,2853,34,11536
202411,18,MANGGARAI,49,4892,49,16231
202411,19,MANGGARAI,49,4790,49,15808
202411,20,MANGGARAI,49,5025,49,15666
202411,21,MANGGARAI,49,4964,49,16010
202411,22,MANGGARAI,49,4238,49,15985
202411,23,MANGGARAI,34,2903,34,11860
202411,24,MANGGARAI,34,2870,34,11514
202411,25,MANGGARAI,49,4467,49,16068
202411,26,MANGGARAI,49,4637,49,15734
202411,27,MANGGARAI,34,2571,34,11444
202411,28,MANGGARAI,49,4523,49,15855
202411,29,MANGGARAI,49,4721,49,16137
202411,30,MANGGARAI,34,2764,34,11574
202411,1,PULOGADUNG,265,1981,265,2077
202411,2,PULOGADUNG,250,1966,250,2073
202411,3,PULOGADUNG,249,1917,249,2002
202411,4,PULOGADUNG,251,1984,251,2092
202411,5,PULOGADUNG,253,1969,253,2089
202411,6,PULOGADUNG,251,2525,251,2649
202411,7,PULOGADUNG,269,2087,269,2149
202411,8,PULOGADUNG,198,2389,198,2545
202411,9,PULOGADUNG,258,1990,258,2098
202411,10,PULOGADUNG,256,1944,256,2019
202411,11,PULOGADUNG,254,2109,254,2053
202411,12,PULOGADUNG,256,2025,256,2128
202411,13,PULOGADUNG,249,1948,249,2042
202411,14,PULOGADUNG,253,2072,253,2138
202411,15,PULOGADUNG,258,2080,258,2132
202411,16,PULOGADUNG,248,2042,248,2120
202411,17,PULOGADUNG,248,1952,248,2026
202411,18,PULOGADUNG,251,1957,251,2056
202411,19,PULOGADUNG,250,1943,250,2032
202411,20,PULOGADUNG,250,2008,250,2100
202411,21,PULOGADUNG,249,2058,249,2112
202411,22,PULOGADUNG,248,1981,248,2100
202411,23,PULOGADUNG,246,1963,244,2059
202411,24,PULOGADUNG,246,1976,246,2070
202411,25,PULOGADUNG,252,2015,252,2099
202411,26,PULOGADUNG,252,1960,252,2048
202411,27,PULOGADUNG,251,2009,251,2114
202411,28,PULOGADUNG,237,2499,237,2569
202411,29,PULOGADUNG,251,1957,251,2056
202411,30,PULOGADUNG,245,1932,245,1980
202411,1,KAMPUNG RAMBUTAN,317,2474,111,759
202411,2,KAMPUNG RAMBUTAN,320,2473,62,340
202411,3,KAMPUNG RAMBUTAN,324,2948,76,424
202411,4,KAMPUNG RAMBUTAN,328,2761,65,360
202411,5,KAMPUNG RAMBUTAN,252,2556,55,236
202411,6,KAMPUNG RAMBUTAN,241,2518,70,374
202411,7,KAMPUNG RAMBUTAN,239,2528,52,314
202411,8,KAMPUNG RAMBUTAN,326,2682,95,615
202411,9,KAMPUNG RAMBUTAN,330,2807,70,363
202411,10,KAMPUNG RAMBUTAN,266,3072,108,617
202411,11,KAMPUNG RAMBUTAN,239,1943,66,386
202411,12,KAMPUNG RAMBUTAN,266,2145,61,295
202411,13,KAMPUNG RAMBUTAN,260,2081,61,337
202411,14,KAMPUNG RAMBUTAN,249,2056,55,270
202411,15,KAMPUNG RAMBUTAN,236,1943,59,293
202411,16,KAMPUNG RAMBUTAN,221,2000,97,525
202411,17,KAMPUNG RAMBUTAN,236,2112,87,425
202411,18,KAMPUNG RAMBUTAN,244,1899,97,475
202411,19,KAMPUNG RAMBUTAN,213,1724,64,334
202411,20,KAMPUNG RAMBUTAN,245,1763,68,368
202411,21,KAMPUNG RAMBUTAN,258,1851,57,246
202411,22,KAMPUNG RAMBUTAN,214,1771,72,386
202411,23,KAMPUNG RAMBUTAN,212,1952,63,329
202411,24,KAMPUNG RAMBUTAN,261,2156,75,460
202411,25,KAMPUNG RAMBUTAN,244,1809,84,360
202411,26,KAMPUNG RAMBUTAN,190,1747,88,528
202411,27,KAMPUNG RAMBUTAN,196,1325,71,314
202411,28,KAMPUNG RAMBUTAN,252,1910,54,302
202411,29,KAMPUNG RAMBUTAN,240,2083,66,437
202411,30,KAMPUNG RAMBUTAN,206,1920,68,382
202411,1,KALIDERES,82,633,72,664
202411,2,KALIDERES,88,655,77,697
202411,3,KALIDERES,92,670,81,723
202411,4,KALIDERES,89,727,77,675
202411,5,KALIDERES,85,684,75,640
202411,6,KALIDERES,82,642,72,619
202411,7,KALIDERES,79,618,69,636
202411,8,KALIDERES,86,631,75,672
202411,9,KALIDERES,92,653,81,718
202411,10,KALIDERES,88,679,77,681
202411,11,KALIDERES,88,655,77,697
202411,12,KALIDERES,83,685,72,624
202411,13,KALIDERES,80,642,70,609
202411,14,KALIDERES,85,614,75,633
202411,15,KALIDERES,90,637,79,682
202411,16,KALIDERES,95,650,83,737
202411,17,KALIDERES,92,673,81,696
202411,18,KALIDERES,88,718,78,660
202411,19,KALIDERES,85,679,75,638
202411,20,KALIDERES,82,641,72,615
202411,21,KALIDERES,79,625,69,634
202411,22,KALIDERES,84,602,74,681
202411,23,KALIDERES,89,631,78,712
202411,24,KALIDERES,93,656,82,749
202411,1,RAGUNAN,78,654,78,663
202411,2,RAGUNAN,69,614,69,641
202411,3,RAGUNAN,68,620,68,622
202411,4,RAGUNAN,78,645,78,651
202411,5,RAGUNAN,78,641,78,657
202411,6,RAGUNAN,78,639,78,656
202411,7,RAGUNAN,78,622,78,637
202411,8,RAGUNAN,77,646,77,659
202411,9,RAGUNAN,68,651,68,662
202411,10,RAGUNAN,66,632,66,645
202411,11,RAGUNAN,78,619,78,647
202411,12,RAGUNAN,75,643,75,646
202411,13,RAGUNAN,77,635,77,630
202411,14,RAGUNAN,77,639,77,639
202411,15,RAGUNAN,76,625,76,644
202411,16,RAGUNAN,67,631,67,630
202411,17,RAGUNAN,65,637,65,640
202411,18,RAGUNAN,77,645,77,637
202411,19,RAGUNAN,77,609,77,616
202411,20,RAGUNAN,77,613,77,626
202411,21,RAGUNAN,74,627,74,640
202411,22,RAGUNAN,77,643,77,660
202411,23,RAGUNAN,77,656,77,674
202411,24,RAGUNAN,70,650,70,643
202411,25,RAGUNAN,77,653,77,641
202411,26,RAGUNAN,77,648,77,655
202411,27,RAGUNAN,60,596,60,627
202411,28,RAGUNAN,74,629,74,639
202411,29,RAGUNAN,75,635,75,626
202411,30,RAGUNAN,68,627,68,635
202411,1,BLOK M,348,5547,348,5683
202411,2,BLOK M,257,4786,257,5092
202411,3,BLOK M,254,4289,254,4762
202411,4,BLOK M,336,5641,336,5696
202411,5,BLOK M,334,4958,334,5246
202411,6,BLOK M,327,5485,327,5625
202411,7,BLOK M,322,5594,322,5696
202411,8,BLOK M,336,5458,336,5541
202411,9,BLOK M,257,4871,257,5108
202411,10,BLOK M,252,4484,252,4904
202411,11,BLOK M,336,5353,336,5488
202411,12,BLOK M,347,5538,347,5640
202411,13,BLOK M,351,5488,351,5611
202411,14,BLOK M,352,5592,352,5638
202411,15,BLOK M,352,5626,352,5657
202411,16,BLOK M,263,4572,263,5018
202411,17,BLOK M,258,4452,258,4883
202411,18,BLOK M,344,5613,344,5650
202411,19,BLOK M,344,5325,344,5487
202411,20,BLOK M,352,5433,352,5586
202411,21,BLOK M,352,5517,352,5605
202411,22,BLOK M,344,5631,344,5782
202411,23,BLOK M,273,4714,273,5110
202411,24,BLOK M,266,4517,266,4927
202411,25,BLOK M,326,5671,326,5727
202411,26,BLOK M,325,5519,325,5641
202411,27,BLOK M,231,4430,231,4922
202411,28,BLOK M,335,5591,335,5689
202411,29,BLOK M,338,5662,338,5732
202411,30,BLOK M,329,4914,329,5166
202411,1,CILILITAN,221,31657,221,35259
202411,2,CILILITAN,186,21039,186,23860
